image_path,question,answer
1a/1a2667ca.jpg,What is the color of the frame?,Black
1a/1a2667ca.jpg,What color is the minute hand of the clock?,Black
1a/1a26805d.jpg,What color is the ink cartridge?,Blue
1a/1a26805d.jpg,What is the top color of the ink cartridge displayed?,Blue
1a/1a26d24e.jpg,What shapes are printed on the case?,Hearts
1a/1a26d24e.jpg,What is the pattern inside the heart shapes besides the pink one?,Leopard
1a/1a26f02b.jpg,What flavor is this drink?,Cherry
1a/1a26f02b.jpg,How many grams of protein are in the product?,Zero
1a/1a271dbd.jpg,What is pictured on the case?,Motorcycle
1a/1a271dbd.jpg,What reflective component of the motorcycle is located directly above the front tire?,Fender
1a/1a27323e.jpg,What color are the shoes?,Blue
1a/1a27323e.jpg,What is the color of the part that is right behind the metal buckle on the right side shoe?,Brown
1a/1a27acce.jpg,What color is the chair?,Grey
1a/1a27acce.jpg,"What height, in inches, are the chair's back legs?",Four
1a/1a27b8f2.jpg,What color are the flowers?,White
1a/1a27b8f2.jpg,What is the background color of the phone case?,Black
1a/1a27e13a.jpg,What color is the table?,Black
1a/1a27e13a.jpg,What type of polygon makes up the top center of the table?,Square
1a/1a27f1b6.jpg,What color is the phone case?,Black
1a/1a27f1b6.jpg,"How many lenses are there, including camera and flash?",Two
1a/1a285462.jpg,What color are the gloves?,Blue
1a/1a285462.jpg,What color are the gloves?,Blue
1a/1a28620a.jpg,What color is the furniture?,Walnut
1a/1a28620a.jpg,What type of wood grain pattern is displayed in the image?,Straight
1a/1a286b90.jpg,What color is the doorknob?,Black
1a/1a286b90.jpg,What is the shape of the recessed area on the end knob?,Heart
1a/1a287ba8.jpg,What color is the sheet?,Green
1a/1a287ba8.jpg,What hue of green would you call the visible sheet?,Sage
1a/1a28872c.jpg,What color is the mat?,Gray
1a/1a28872c.jpg,What geometrical shape do the intersecting grooves on the litter mat form?,Cross
1a/1a289837.jpg,What is on the ear?,Earring
1a/1a289837.jpg,"According to the description, what is the setting type of the earring?",Pressure
1a/1a28b9e9.jpg,What is the object on the palm?,Bulb
1a/1a28b9e9.jpg,What is the equivalent wattage of the bulb?,Forty
1a/1a28d36d.jpg,What color is the cover?,Red
1a/1a28d36d.jpg,"Excluding the Apple logo, how many visible water droplets are on the red portion?",Seventeen
1a/1a29584d.jpg,What color is at the bottom?,Red
1a/1a29584d.jpg,What is the number of vertical stripes present in the image?,Three
1a/1a29a8a2.jpg,What color is the battery?,Blue
1a/1a29a8a2.jpg,What type of battery is identified by the letters and number to the left of the brand name?,Lithium
1a/1a29cfcf.jpg,What color are the sandals?,White
1a/1a29cfcf.jpg,What word is visible on the insole?,Flavia
1a/1a2a5426.jpg,What color are the shoes?,Black
1a/1a2a5426.jpg,What type of closure is on the displayed shoes?,Hook
1a/1a2a5915.jpg,What color is the chair?,Blue
1a/1a2a5915.jpg,What geometrical shape is formed by the back panel?,Rectangle
1a/1a2a7d51.jpg,What color is the phone case?,Yellow
1a/1a2a7d51.jpg,What phrase is predominantly displayed on the beard?,Mybeardmyrules
1a/1a2a9433.jpg,What color is the car?,Blue
1a/1a2a9433.jpg,What is the primary shade of the toy car on the phone case?,Aqua
1a/1a2aa73b.jpg,What color is the phone case?,Red
1a/1a2aa73b.jpg,How many lenses does the camera have?,Two
1a/1a2aadad.jpg,What color is the sofa?,Grey
1a/1a2aadad.jpg,What color is the cushion fabric?,Grey
1a/1a2ac62a.jpg,What letter is on the case?,O
1a/1a2ac62a.jpg,What is the single letter that is printed on the dark blue part of the phone case?,O
1a/1a2b1993.jpg,What is this product?,Fiber
1a/1a2b1993.jpg,What percentage of daily value does each serving of sodium provide?,Zero
1a/1a2b1fd7.jpg,What color is the pillowcase?,White
1a/1a2b1fd7.jpg,What is the color of the textile visible?,White
1a/1a2b90fb.jpg,What material are the frames?,Wood
1a/1a2b90fb.jpg,What is the color of the back stand for the frames?,Black
1a/1a2b98db.jpg,What brand is on the package?,Presto
1a/1a2b98db.jpg,How many points are there on the larger star in the logo?,Eight
1a/1a2c07b7.jpg,What color is the sandal?,Black
1a/1a2c07b7.jpg,What color is the non-marking outer sole of the sandal?,Black
1a/1a2c3124.jpg,What is the color of the table?,Black
1a/1a2c3124.jpg,The table has bronze highlights. What kind of structure does the top have?,Trellis
1a/1a2cbd4e.jpg,What color is the container?,Black
1a/1a2cbd4e.jpg,What is the quantity of pockets on the front side?,Three
1a/1a2d53a0.jpg,What is the color of the shoe?,Pink
1a/1a2d53a0.jpg,How many eyelets can be counted?,Five
1a/1a2d954c.jpg,What hangs from the flower?,Pearl
1a/1a2d954c.jpg,How many distinct layers of embellishment are visible in the floral component?,Three
1a/1a2e5b4a.jpg,What are shown in the image?,Wrenches
1a/1a2e5b4a.jpg,What is the color of the spring connected to the adjustment screw?,Black
1a/1a2e66aa.jpg,What color is the phone case?,Multicolored
1a/1a2e66aa.jpg,What shape is primarily covering the middle of the phone case?,Oval
1a/1a2e777c.jpg,What color is the item?,Multicolored
1a/1a2e777c.jpg,What geometric shape is visible beneath the camera module?,Circle
1a/1a2e931c.jpg,What color are the pants?,Black
1a/1a2e931c.jpg,What is the shape of the heel of the shoe in the image?,Flat
1a/1a2e9b3d.jpg,What is the bottle's color?,Brown
1a/1a2e9b3d.jpg,What shape is shown in the center of the label?,Wheel
1a/1a2e9d6c.jpg,What is the color of the phone case?,Pink
1a/1a2e9d6c.jpg,What is the location of the camera hole at the back?,Corner
1a/1a2edd07.jpg,How many calories per serving?,Ten
1a/1a2edd07.jpg,Under 'Juicy tidbits' what two ingredients are 'an item'?,Matcha
1a/1a2ef909.jpg,What is the cage made of?,Metal
1a/1a2ef909.jpg,How many locking wheel casters does the stand include?,Four
1a/1a2f73e3.jpg,What color is the design?,Black
1a/1a2f73e3.jpg,Which fruit is used in the center of the case?,Apple
1a/1a2f77c1.jpg,What color are these boots?,Black
1a/1a2f77c1.jpg,What is the texture of the side of the boot?,Croc
1a/1a2f7d00.jpg,What flavor is this ice cream?,Chocolate
1a/1a2f7d00.jpg,"What word appears directly to the left of ""PURE"" on the container?",365
1a/1a2f973d.jpg,What color is the lamp?,Black
1a/1a2f973d.jpg,What is the material around the base of the bulb?,Metal
1a/1a2fa3bf.jpg,What color is the phone case?,Green
1a/1a2fa3bf.jpg,What geometric shape does the camera lens mimic?,Ellipse
1a/1a2fbd9b.jpg,What brand is this?,Allegro
1a/1a2fbd9b.jpg,What is the last word listed in all caps on the package?,GROUND
1a/1a2ff84e.jpg,What are the total calories?,150
1a/1a2ff84e.jpg,How many mg of calcium are listed?,50
1a/1a300212.jpg,What is the shape on the phone?,Skeleton
1a/1a300212.jpg,What is the specific shape of the bone structure located near the center of the ribcage?,Triangular
1a/1a30228e.jpg,What color is the case?,Multicolor
1a/1a30228e.jpg,What is the dominant color of the paint brush texture on the bottom left?,White
1a/1a303151.jpg,What color is the cable?,Red
1a/1a303151.jpg,What color is the cable's protective sheath?,Red
1a/1a3052d0.jpg,What color is the stand?,Black
1a/1a3052d0.jpg,What color is the top portion of the VR headset?,White
1a/1a30beee.jpg,What color are the sneakers?,Black
1a/1a30beee.jpg,What is the pattern on the front of the shoe?,Mesh
1a/1a30f1e9.jpg,Is there a dog?,Yes
1a/1a30f1e9.jpg,What is the main color of the extended organ?,Pink
1a/1a31276c.jpg,Is salt an ingredient?,Yes
1a/1a31276c.jpg,"According to the ingredients list, is coriander or cilantro listed first?",Coriander
1a/1a315f5f.jpg,What is on fire?,Wood
1a/1a315f5f.jpg,What shape is the device's camera lens?,Oval
1a/1a31689c.jpg,What is the color of the box?,Brown
1a/1a31689c.jpg,"On the outside of the box, what animal is part of the brand logo?",Bear
1a/1a31cd4e.jpg,What is the color of flowers?,Pink
1a/1a31cd4e.jpg,What is the material of the phone case?,Silicon
1a/1a31dee3.jpg,What color is the lamp?,White
1a/1a31dee3.jpg,"What type of source does the ""LED panel"" use for illumination?",Light
1a/1a31fff4.jpg,What color are the shoes?,Red
1a/1a31fff4.jpg,What is the base color of the sole?,White
1a/1a323064.jpg,What kind of closure do the shoes have?,Lace
1a/1a323064.jpg,How many eyelets are visible in the image?,Ten
1a/1a324361.jpg,What is the cover made of?,Plastic
1a/1a324361.jpg,What color is the border around the camera lenses?,Blue
1a/1a327a0f.jpg,What color is the wardrobe?,White
1a/1a327a0f.jpg,What material are the wardrobe's handles made of?,Metal
1a/1a329965.jpg,What color is the blanket?,Brown
1a/1a329965.jpg,Which type of adornment is at the end of the throw?,Fringed
1a/1a331260.jpg,What color is this machine?,White
1a/1a331260.jpg,"Looking at the displayed cooking options, what bread type is listed as number 12?",Sweet
1a/1a331294.jpg,What color are these shoes?,Brown
1a/1a331294.jpg,What is the prominent material covering most of these Cologne shoes?,Suede
1a/1a335296.jpg,What color is the chair?,Beige
1a/1a335296.jpg,What type of metal are the nailheads?,Brass
1a/1a338595.jpg,What color is the case?,Black
1a/1a338595.jpg,What is the color of the star that the lady is holding?,Pink
1a/1a33a2ed.jpg,What is the SPF?,70
1a/1a33a2ed.jpg,How many minutes of water resistance does the stick claim?,Eighty
1a/1a33b817.jpg,What color are the organizers?,Black
1a/1a33b817.jpg,What is the shape of the zipper pocket?,Rectangular
1a/1a33f62d.jpg,What is the main material?,Silver
1a/1a33f62d.jpg,What material are the small decorative pieces made of along the band?,Cubic
1a/1a340f18.jpg,What is the liquid?,Water
1a/1a340f18.jpg,What geometric shape best approximates the projection of the jug's side facing the viewer?,Rectangle
1a/1a341d46.jpg,What color are the shoes?,Olive
1a/1a341d46.jpg,What is the color of the branded outsole contrast?,Orange
1a/1a34a60a.jpg,What color is the bag?,Black
1a/1a34a60a.jpg,What type of connectors are on the ends of the cable?,USB
1a/1a353945.jpg,What is the color of this appliance?,White
1a/1a353945.jpg,What is the color of the toaster according to the French?,Blanc
1a/1a3543ea.jpg,What pattern is the phone case?,Plaid
1a/1a3543ea.jpg,What is the prominent color where the camera lenses are located?,Blue
1a/1a3577fb.jpg,What color is the floor lamp?,Silver
1a/1a3577fb.jpg,What is the color of the bulbs used in the lamps?,White
1a/1a35877e.jpg,What color is the phone cover?,Black
1a/1a35877e.jpg,What shape is the design on the phone screen?,Abstract
1a/1a35c8a5.jpg,What color are the flowers?,Blue
1a/1a35c8a5.jpg,What shape is the camera cutout on the blue phone case?,Circular
1a/1a35e9c2.jpg,What is the rack's color?,Silver
1a/1a35e9c2.jpg,What shape is the base?,Circle
1a/1a35f391.jpg,How many calories are listed?,200
1a/1a35f391.jpg,What is the percentage of the daily value for protein per serving?,6%
1a/1a35f7ab.jpg,What is the pattern on the case?,Wood
1a/1a35f7ab.jpg,What material makes up the snow pieces?,Multi-colored
1a/1a360f3d.jpg,What is the faucet mostly made of?,Brass
1a/1a360f3d.jpg,What is the color of the piece that the hand is manipulating?,Gray
1a/1a369e62.jpg,What color is the case?,Pink
1a/1a369e62.jpg,What shape is the cutout above the camera?,Oval
1a/1a36ab4e.jpg,What color is the suitcase?,Pink
1a/1a36ab4e.jpg,What brand is printed on the right side of the suitcase?,Eono
1a/1a36b19d.jpg,What color is the cover?,Pink
1a/1a36b19d.jpg,What fruit is the kitten holding?,Strawberry
1a/1a36db0e.jpg,What color is the phone case?,Orange
1a/1a36db0e.jpg,What is the primary color of the phone's exterior?,Orange
1a/1a36e82d.jpg,What is the color of the pillow?,White
1a/1a36e82d.jpg,What is the texture on the face of the pillow?,Diamond
1a/1a36f9a3.jpg,What animal is pictured?,Dog
1a/1a36f9a3.jpg,"According to the bullet points, what type of phone is this case compatible with?",Oppo
1a/1a37187c.jpg,What color is dominant on the phone case?,Blue
1a/1a37187c.jpg,What color is primarily used as a diagonal brushstroke on the phone cover?,Blue
1a/1a3724ad.jpg,What kind of preserves are in the jar?,Strawberry
1a/1a3724ad.jpg,What color is the top of the lid on the jar of strawberry preserves?,Maroon
1a/1a3753ee.jpg,What is on the case?,Moon
1a/1a3753ee.jpg,What is the first word printed on the case?,Never
1a/1a377ff8.jpg,How many frames are visible?,Two
1a/1a377ff8.jpg,What seal color is present on the completion certificate?,Red
1a/1a37ed1b.jpg,What color is this furniture?,Pewter
1a/1a37ed1b.jpg,The length of the slipcovered sofa is how many inches?,88.5
1a/1a38017c.jpg,What color is the chair?,Black
1a/1a38017c.jpg,"Based on the features listed in the metadata, what is the material of the back support?",Mesh
1a/1a380886.jpg,What color is the top?,Blue
1a/1a380886.jpg,What shape is the pattern located on the lower part of the can?,Chevron
1a/1a3832cb.jpg,What color is the fabric?,Pink
1a/1a3832cb.jpg,"Given the bed sheet is 100% cotton with a thread count of 200, what color is the sheet?",Salmon
1a/1a3850e8.jpg,What color is the seat?,Grey
1a/1a3850e8.jpg,What material is the back panel?,Wood
1a/1a385215.jpg,What color are the shoes?,White
1a/1a385215.jpg,What pattern is formed by the grooves on the sole of the shoe?,Chevron
1a/1a388296.jpg,What is the pattern of the phone case?,Wood
1a/1a388296.jpg,What shape is present in the middle of the wooden texture?,Diamond
1a/1a38af6f.jpg,What is in the sky?,Moon
1a/1a38af6f.jpg,What color is the halo around the moon in the image?,Gold
1a/1a38dad6.jpg,What color is the frame?,Black
1a/1a38dad6.jpg,What is the primary material of the frame holding the wooden shelves?,Metal
1a/1a391497.jpg,What color is the bag?,Black
1a/1a391497.jpg,"What is the numerical length, in inches, of the middle portion?",36
1a/1a3916f3.jpg,What color is the phone case?,Multicolor
1a/1a3916f3.jpg,What is the color of the largest section of the mobile case that is covered in simulated droplets?,Red
1a/1a393248.jpg,What shape is the mirror?,Round
1a/1a393248.jpg,What color is the part connecting the mirror to its stand?,Black
1a/1a39471e.jpg,What color are the shoes?,Black
1a/1a39471e.jpg,What is the color of the insole of the formal shoe?,Blue
1a/1a396924.jpg,What is the person standing on?,Mat
1a/1a396924.jpg,What material is the bathmat made out of?,Foam
1a/1a39751f.jpg,What color is the sole?,Black
1a/1a39751f.jpg,How many horizontal rows of rectangular treads are visible?,Six
1a/1a398770.jpg,What color is the swatch?,Charcoal
1a/1a398770.jpg,"Concerning the Rivet swatch, what is the predominant hue?",Charcoal
1a/1a39b480.jpg,Is there a mirror?,Yes
1a/1a39b480.jpg,What shape does the half mirror have?,Rectangular
1a/1a39b7a6.jpg,What animal is on the bed?,Dog
1a/1a39b7a6.jpg,What color is the elevated border cushion of the pet bed?,Grey
1a/1a39cd40.jpg,What color is the leg?,Silver
1a/1a39cd40.jpg,What is the material of the sofa's feet according to the metadata?,Chrome
1a/1a39e76f.jpg,What color is the chair?,Blue
1a/1a39e76f.jpg,In what direction would you have to move relative to the chair to see the entirety of its swivel base?,Down
1a/1a3a7d07.jpg,What color is the kit?,Blue
1a/1a3a7d07.jpg,"According to the tag, how many people can this kit serve?",Twentyfive
1a/1a3a933f.jpg,What color is the case?,White
1a/1a3a933f.jpg,How many circles are directly above the triangles in the lower part of the phone case?,Two
1a/1a3ab04a.jpg,What are these?,Shoes
1a/1a3ab04a.jpg,How many rows of perforations are there in the toe cap?,Eleven
1a/1a3ad252.jpg,What letter is on the phone case?,K
1a/1a3ad252.jpg,What letter appears in the middle of the yellow heart?,K
1a/1a3af318.jpg,What color is the device?,Black
1a/1a3af318.jpg,"In the magnified view, what geometric shape outlines the highlighted region on the vent?",Circle
1a/1a3b0118.jpg,What color is the case?,Black
1a/1a3b0118.jpg,What color is the oval accent around the camera lens?,Purple
1a/1a3b038b.jpg,What color are the glasses?,Transparent
1a/1a3b038b.jpg,What shape does the base appear to be?,Cylindrical
